<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER [TQBR],1,20161205,174400,162.630000,162.760000,162.630000,162.710000,2612.000000
SBER [TQBR],1,20161205,174500,162.740000,162.800000,162.730000,162.760000,10641.000000
SBER [TQBR],1,20161205,174600,162.760000,162.790000,162.670000,162.720000,8627.000000
SBER [TQBR],1,20161205,174700,162.720000,162.750000,162.680000,162.690000,12114.000000
SBER [TQBR],1,20161205,174800,162.700000,162.740000,162.680000,162.740000,6454.000000
SBER [TQBR],1,20161205,174900,162.760000,162.770000,162.720000,162.740000,2560.000000
SBER [TQBR],1,20161205,175000,162.750000,162.820000,162.710000,162.780000,7399.000000
SBER [TQBR],1,20161205,175100,162.780000,162.820000,162.650000,162.700000,8958.000000
SBER [TQBR],1,20161205,175200,162.730000,162.730000,162.650000,162.690000,5684.000000
SBER [TQBR],1,20161205,175300,162.760000,162.760000,162.620000,162.690000,16352.000000
SBER [TQBR],1,20161205,175400,162.690000,162.750000,162.630000,162.720000,14296.000000
SBER [TQBR],1,20161205,175500,162.710000,162.830000,162.710000,162.830000,5290.000000
SBER [TQBR],1,20161205,175600,162.830000,163.040000,162.830000,162.920000,80750.000000
SBER [TQBR],1,20161205,175700,162.920000,162.990000,162.820000,162.970000,18116.000000
SBER [TQBR],1,20161205,175800,162.970000,163.000000,162.850000,162.900000,10923.000000
SBER [TQBR],1,20161205,175900,162.850000,162.910000,162.830000,162.900000,2255.000000
SBER [TQBR],1,20161205,180000,162.900000,163.000000,162.900000,162.980000,43310.000000
SBER [TQBR],1,20161205,180100,162.970000,163.030000,162.890000,162.940000,9590.000000
SBER [TQBR],1,20161205,180200,162.910000,162.960000,162.850000,162.890000,12735.000000
SBER [TQBR],1,20161205,180300,162.890000,162.930000,162.740000,162.810000,16162.000000
SBER [TQBR],1,20161205,180400,162.810000,162.850000,162.730000,162.760000,4382.000000
SBER [TQBR],1,20161205,180500,162.750000,162.780000,162.710000,162.770000,10074.000000
SBER [TQBR],1,20161205,180600,162.770000,162.910000,162.760000,162.820000,12565.000000
SBER [TQBR],1,20161205,180700,162.850000,162.870000,162.720000,162.740000,27473.000000
SBER [TQBR],1,20161205,180800,162.730000,162.890000,162.670000,162.740000,12694.000000
SBER [TQBR],1,20161205,180900,162.740000,162.910000,162.640000,162.790000,10776.000000
SBER [TQBR],1,20161205,181000,162.790000,162.790000,162.690000,162.710000,2354.000000
SBER [TQBR],1,20161205,181100,162.760000,162.780000,162.710000,162.780000,2608.000000
SBER [TQBR],1,20161205,181200,162.780000,162.780000,162.680000,162.700000,2877.000000
SBER [TQBR],1,20161205,181300,162.750000,162.750000,162.670000,162.670000,2397.000000
SBER [TQBR],1,20161205,181400,162.670000,162.780000,162.620000,162.780000,5117.000000
SBER [TQBR],1,20161205,181500,162.720000,162.750000,162.400000,162.400000,19398.000000
SBER [TQBR],1,20161205,181600,162.440000,162.620000,162.190000,162.590000,29680.000000
SBER [TQBR],1,20161205,181700,162.560000,162.780000,162.550000,162.690000,17070.000000
SBER [TQBR],1,20161205,181800,162.690000,162.790000,162.690000,162.700000,4086.000000
SBER [TQBR],1,20161205,181900,162.700000,162.710000,162.420000,162.470000,27461.000000
SBER [TQBR],1,20161205,182000,162.470000,162.540000,162.150000,162.270000,48254.000000
SBER [TQBR],1,20161205,182100,162.270000,162.380000,162.150000,162.370000,8279.000000
SBER [TQBR],1,20161205,182200,162.370000,162.440000,162.340000,162.350000,3495.000000
SBER [TQBR],1,20161205,182300,162.340000,162.350000,162.210000,162.220000,5692.000000
SBER [TQBR],1,20161205,182400,162.220000,162.350000,162.220000,162.310000,4797.000000
SBER [TQBR],1,20161205,182500,162.320000,162.490000,162.320000,162.490000,3983.000000
SBER [TQBR],1,20161205,182600,162.470000,162.490000,162.330000,162.340000,56951.000000
SBER [TQBR],1,20161205,182700,162.360000,162.450000,162.340000,162.450000,5887.000000
SBER [TQBR],1,20161205,182800,162.450000,162.580000,162.450000,162.480000,3160.000000
SBER [TQBR],1,20161205,182900,162.520000,162.590000,162.480000,162.560000,15711.000000
SBER [TQBR],1,20161205,183000,162.550000,162.600000,162.400000,162.600000,17717.000000
SBER [TQBR],1,20161205,183100,162.600000,162.600000,162.550000,162.590000,12862.000000
SBER [TQBR],1,20161205,183200,162.590000,162.600000,162.460000,162.490000,4370.000000
SBER [TQBR],1,20161205,183300,162.490000,162.490000,162.360000,162.400000,16077.000000
SBER [TQBR],1,20161205,183400,162.400000,162.580000,162.300000,162.540000,15938.000000
SBER [TQBR],1,20161205,183500,162.540000,162.600000,162.400000,162.570000,20580.000000
SBER [TQBR],1,20161205,183600,162.570000,162.600000,162.380000,162.500000,13350.000000
SBER [TQBR],1,20161205,183700,162.500000,162.510000,162.330000,162.340000,15889.000000
SBER [TQBR],1,20161205,183800,162.430000,162.600000,162.410000,162.580000,17077.000000
SBER [TQBR],1,20161205,183900,162.590000,162.670000,162.380000,162.390000,51441.000000
SBER [TQBR],1,20161205,184500,162.020000,162.020000,162.020000,162.020000,87007.000000
SBER [TQBR],1,20161205,184600,162.020000,162.020000,162.020000,162.020000,681.000000
SBER [TQBR],1,20161205,184700,162.020000,162.020000,162.020000,162.020000,1400.000000
SBER [TQBR],1,20161205,184800,162.020000,162.020000,162.020000,162.020000,386.000000
SBER [TQBR],1,20161206,095900,161.990000,161.990000,161.990000,161.990000,2872.000000
SBER [TQBR],1,20161206,100000,161.980000,162.000000,161.630000,161.820000,36701.000000
SBER [TQBR],1,20161206,100100,161.750000,161.870000,161.640000,161.770000,20103.000000
SBER [TQBR],1,20161206,100200,161.740000,162.190000,161.700000,162.000000,16456.000000
SBER [TQBR],1,20161206,100300,161.960000,162.350000,161.960000,162.230000,15382.000000
SBER [TQBR],1,20161206,100400,162.280000,162.300000,162.220000,162.290000,13332.000000
SBER [TQBR],1,20161206,100500,162.290000,162.560000,162.210000,162.440000,14809.000000
SBER [TQBR],1,20161206,100600,162.430000,162.740000,162.320000,162.670000,22718.000000
SBER [TQBR],1,20161206,100700,162.720000,162.720000,162.510000,162.640000,12710.000000
SBER [TQBR],1,20161206,100800,162.640000,162.650000,162.560000,162.630000,4727.000000
SBER [TQBR],1,20161206,100900,162.630000,162.910000,162.630000,162.880000,19722.000000
SBER [TQBR],1,20161206,101000,162.860000,162.900000,162.660000,162.810000,15462.000000
SBER [TQBR],1,20161206,101100,162.800000,162.860000,162.780000,162.830000,6202.000000
SBER [TQBR],1,20161206,101200,162.830000,162.940000,162.820000,162.900000,22818.000000
SBER [TQBR],1,20161206,101300,162.940000,162.940000,162.800000,162.830000,9739.000000
SBER [TQBR],1,20161206,101400,162.850000,162.870000,162.600000,162.680000,11777.000000
SBER [TQBR],1,20161206,101500,162.700000,162.700000,162.340000,162.490000,18294.000000
SBER [TQBR],1,20161206,101600,162.490000,162.560000,162.420000,162.550000,3426.000000
SBER [TQBR],1,20161206,101700,162.560000,162.620000,162.560000,162.580000,2982.000000
SBER [TQBR],1,20161206,101800,162.580000,162.620000,162.410000,162.430000,5796.000000
SBER [TQBR],1,20161206,101900,162.450000,162.470000,162.400000,162.430000,7237.000000
SBER [TQBR],1,20161206,102000,162.410000,162.430000,162.300000,162.370000,6260.000000
SBER [TQBR],1,20161206,102100,162.350000,162.370000,162.280000,162.280000,5790.000000
SBER [TQBR],1,20161206,102200,162.290000,162.310000,162.200000,162.240000,12333.000000
SBER [TQBR],1,20161206,102300,162.220000,162.260000,162.100000,162.110000,8545.000000
SBER [TQBR],1,20161206,102400,162.150000,162.150000,162.000000,162.020000,17961.000000
SBER [TQBR],1,20161206,102500,162.070000,162.340000,162.000000,162.340000,18137.000000
SBER [TQBR],1,20161206,102600,162.350000,162.360000,162.100000,162.140000,5946.000000
SBER [TQBR],1,20161206,102700,162.140000,162.200000,162.120000,162.200000,2300.000000
SBER [TQBR],1,20161206,102800,162.150000,162.170000,162.120000,162.120000,4795.000000
SBER [TQBR],1,20161206,102900,162.120000,162.140000,162.050000,162.070000,3676.000000
SBER [TQBR],1,20161206,103000,162.080000,162.080000,162.000000,162.010000,23207.000000
SBER [TQBR],1,20161206,103100,162.010000,162.030000,161.740000,161.780000,22445.000000
SBER [TQBR],1,20161206,103200,161.770000,161.800000,161.670000,161.750000,17104.000000
SBER [TQBR],1,20161206,103300,161.750000,162.150000,161.750000,162.130000,14176.000000
SBER [TQBR],1,20161206,103400,162.160000,162.420000,162.120000,162.420000,11741.000000
SBER [TQBR],1,20161206,103500,162.400000,162.440000,162.020000,162.140000,26827.000000
SBER [TQBR],1,20161206,103600,162.070000,162.150000,161.920000,162.130000,19074.000000
SBER [TQBR],1,20161206,103700,162.080000,162.130000,161.900000,161.950000,8755.000000
SBER [TQBR],1,20161206,103800,161.910000,162.070000,161.910000,162.070000,2319.000000
SBER [TQBR],1,20161206,103900,162.090000,162.090000,161.900000,161.970000,4125.000000
SBER [TQBR],1,20161206,104000,161.950000,162.000000,161.950000,161.980000,1469.000000
SBER [TQBR],1,20161206,104100,161.990000,162.280000,161.990000,162.070000,10610.000000
SBER [TQBR],1,20161206,104200,162.090000,162.290000,162.090000,162.270000,4368.000000
SBER [TQBR],1,20161206,104300,162.210000,162.270000,162.210000,162.210000,2067.000000
SBER [TQBR],1,20161206,104400,162.210000,162.290000,162.040000,162.140000,13096.000000
SBER [TQBR],1,20161206,104500,162.140000,162.140000,162.030000,162.100000,5983.000000
SBER [TQBR],1,20161206,104600,162.100000,162.180000,162.100000,162.180000,205.000000
SBER [TQBR],1,20161206,104700,162.150000,162.150000,161.900000,161.960000,39696.000000
SBER [TQBR],1,20161206,104800,161.970000,162.090000,161.800000,161.800000,45909.000000
SBER [TQBR],1,20161206,104900,161.790000,161.870000,161.740000,161.780000,7244.000000
SBER [TQBR],1,20161206,105000,161.780000,161.830000,161.750000,161.820000,2711.000000
SBER [TQBR],1,20161206,105100,161.820000,161.870000,161.800000,161.830000,1575.000000
SBER [TQBR],1,20161206,105200,161.810000,161.940000,161.810000,161.850000,3038.000000
SBER [TQBR],1,20161206,105300,161.900000,161.930000,161.870000,161.890000,3597.000000
SBER [TQBR],1,20161206,105400,161.890000,161.910000,161.890000,161.890000,707.000000
SBER [TQBR],1,20161206,105500,161.890000,161.910000,161.800000,161.820000,10235.000000
SBER [TQBR],1,20161206,105600,161.820000,161.900000,161.820000,161.840000,3019.000000
SBER [TQBR],1,20161206,105700,161.850000,161.880000,161.850000,161.850000,3348.000000
SBER [TQBR],1,20161206,105800,161.850000,162.090000,161.850000,162.000000,23271.000000
SBER [TQBR],1,20161206,105900,161.980000,161.980000,161.900000,161.900000,3495.000000
SBER [TQBR],1,20161206,110000,161.900000,161.980000,161.800000,161.960000,25729.000000
SBER [TQBR],1,20161206,110100,161.960000,162.040000,161.820000,161.850000,19016.000000
SBER [TQBR],1,20161206,110200,161.830000,161.860000,161.690000,161.780000,33669.000000
SBER [TQBR],1,20161206,110300,161.780000,161.960000,161.740000,161.950000,3738.000000
SBER [TQBR],1,20161206,110400,161.950000,162.000000,161.950000,161.990000,8765.000000
SBER [TQBR],1,20161206,110500,161.990000,162.020000,161.900000,161.920000,38640.000000
SBER [TQBR],1,20161206,110600,161.920000,161.930000,161.820000,161.860000,3369.000000
SBER [TQBR],1,20161206,110700,161.870000,161.970000,161.870000,161.930000,2199.000000
SBER [TQBR],1,20161206,110800,161.930000,161.970000,161.850000,161.920000,4551.000000
SBER [TQBR],1,20161206,110900,161.920000,161.960000,161.900000,161.930000,1406.000000
SBER [TQBR],1,20161206,111000,161.930000,161.950000,161.850000,161.930000,6989.000000
SBER [TQBR],1,20161206,111100,161.930000,161.940000,161.900000,161.920000,1852.000000
SBER [TQBR],1,20161206,111200,161.920000,162.150000,161.900000,161.950000,57817.000000
SBER [TQBR],1,20161206,111300,161.950000,161.990000,161.920000,161.940000,5357.000000
SBER [TQBR],1,20161206,111400,161.940000,161.990000,161.910000,161.920000,4515.000000
SBER [TQBR],1,20161206,111500,161.920000,161.950000,161.870000,161.930000,6922.000000
SBER [TQBR],1,20161206,111600,161.930000,162.000000,161.900000,161.960000,6358.000000
SBER [TQBR],1,20161206,111700,161.960000,161.980000,161.900000,161.930000,7884.000000
SBER [TQBR],1,20161206,111800,161.920000,161.970000,161.870000,161.940000,4339.000000
SBER [TQBR],1,20161206,111900,161.940000,162.000000,161.850000,161.930000,16641.000000
SBER [TQBR],1,20161206,112000,161.930000,161.990000,161.850000,161.920000,5402.000000
SBER [TQBR],1,20161206,112100,161.930000,161.980000,161.870000,161.890000,6231.000000
SBER [TQBR],1,20161206,112200,161.890000,161.950000,161.810000,161.880000,14642.000000
SBER [TQBR],1,20161206,112300,161.840000,161.890000,161.820000,161.860000,266.000000
SBER [TQBR],1,20161206,112400,161.860000,161.930000,161.800000,161.820000,14869.000000
SBER [TQBR],1,20161206,112500,161.810000,161.870000,161.800000,161.820000,1989.000000
SBER [TQBR],1,20161206,112600,161.820000,161.860000,161.330000,161.340000,79082.000000
SBER [TQBR],1,20161206,112700,161.350000,161.420000,161.200000,161.390000,27905.000000
SBER [TQBR],1,20161206,112800,161.300000,161.390000,161.200000,161.320000,7920.000000
SBER [TQBR],1,20161206,112900,161.360000,161.550000,161.360000,161.450000,10274.000000
SBER [TQBR],1,20161206,113000,161.450000,161.460000,161.350000,161.390000,7814.000000
SBER [TQBR],1,20161206,113100,161.350000,161.470000,161.350000,161.470000,2221.000000
SBER [TQBR],1,20161206,113200,161.450000,161.540000,161.450000,161.510000,1739.000000
SBER [TQBR],1,20161206,113300,161.510000,161.510000,161.380000,161.450000,6363.000000
SBER [TQBR],1,20161206,113400,161.450000,161.490000,161.430000,161.440000,2702.000000
SBER [TQBR],1,20161206,113500,161.440000,161.500000,161.330000,161.390000,32588.000000
SBER [TQBR],1,20161206,113600,161.380000,161.430000,161.330000,161.350000,10428.000000
SBER [TQBR],1,20161206,113700,161.350000,161.380000,161.300000,161.340000,11689.000000
SBER [TQBR],1,20161206,113800,161.340000,161.420000,161.280000,161.280000,11921.000000
SBER [TQBR],1,20161206,113900,161.300000,161.340000,161.250000,161.310000,7458.000000
SBER [TQBR],1,20161206,114000,161.310000,161.550000,161.310000,161.550000,4040.000000
SBER [TQBR],1,20161206,114100,161.530000,161.630000,161.500000,161.530000,4156.000000
SBER [TQBR],1,20161206,114200,161.500000,161.550000,161.450000,161.470000,5789.000000
SBER [TQBR],1,20161206,114300,161.470000,161.560000,161.410000,161.510000,4023.000000
SBER [TQBR],1,20161206,114400,161.510000,161.520000,161.370000,161.450000,12019.000000
SBER [TQBR],1,20161206,114500,161.450000,161.590000,161.410000,161.550000,7721.000000
SBER [TQBR],1,20161206,114600,161.560000,161.700000,161.550000,161.680000,7194.000000
SBER [TQBR],1,20161206,114700,161.680000,161.720000,161.480000,161.560000,17771.000000
SBER [TQBR],1,20161206,114800,161.600000,161.700000,161.580000,161.700000,522.000000
SBER [TQBR],1,20161206,114900,161.660000,161.800000,161.640000,161.760000,5951.000000
SBER [TQBR],1,20161206,115000,161.730000,161.910000,161.720000,161.910000,8320.000000
SBER [TQBR],1,20161206,115100,161.910000,162.090000,161.840000,161.980000,57107.000000
SBER [TQBR],1,20161206,115200,161.970000,162.360000,161.960000,162.360000,44987.000000
SBER [TQBR],1,20161206,115300,162.360000,162.370000,162.160000,162.270000,11758.000000
SBER [TQBR],1,20161206,115400,162.270000,162.630000,162.230000,162.610000,39817.000000
SBER [TQBR],1,20161206,115500,162.610000,162.620000,162.350000,162.350000,9113.000000
SBER [TQBR],1,20161206,115600,162.350000,162.480000,162.350000,162.430000,1708.000000
SBER [TQBR],1,20161206,115700,162.410000,162.490000,162.400000,162.420000,5202.000000
SBER [TQBR],1,20161206,115800,162.410000,162.480000,162.360000,162.470000,2170.000000
SBER [TQBR],1,20161206,115900,162.440000,162.700000,162.440000,162.700000,23596.000000
SBER [TQBR],1,20161206,120000,162.680000,162.700000,162.600000,162.670000,9173.000000
SBER [TQBR],1,20161206,120100,162.610000,162.700000,162.590000,162.690000,11080.000000
SBER [TQBR],1,20161206,120200,162.700000,162.700000,162.620000,162.660000,12752.000000
SBER [TQBR],1,20161206,120300,162.680000,162.750000,162.680000,162.700000,10062.000000
SBER [TQBR],1,20161206,120400,162.700000,162.700000,162.620000,162.650000,2444.000000
SBER [TQBR],1,20161206,120500,162.650000,162.650000,162.400000,162.450000,23643.000000
SBER [TQBR],1,20161206,120600,162.480000,162.500000,162.430000,162.490000,6968.000000
SBER [TQBR],1,20161206,120700,162.490000,162.490000,162.450000,162.490000,344.000000
SBER [TQBR],1,20161206,120800,162.460000,162.480000,162.400000,162.440000,3449.000000
SBER [TQBR],1,20161206,120900,162.440000,162.500000,162.430000,162.440000,3350.000000
SBER [TQBR],1,20161206,121000,162.460000,162.500000,162.400000,162.490000,3474.000000
SBER [TQBR],1,20161206,121100,162.460000,162.490000,162.460000,162.480000,5594.000000
SBER [TQBR],1,20161206,121200,162.480000,162.490000,162.410000,162.450000,3566.000000
SBER [TQBR],1,20161206,121300,162.420000,162.440000,162.360000,162.440000,1224.000000
SBER [TQBR],1,20161206,121400,162.420000,162.480000,162.420000,162.470000,3601.000000
SBER [TQBR],1,20161206,121500,162.450000,162.530000,162.450000,162.470000,28621.000000
SBER [TQBR],1,20161206,121600,162.470000,162.490000,162.260000,162.280000,6924.000000
SBER [TQBR],1,20161206,121700,162.280000,162.280000,162.080000,162.100000,8723.000000
SBER [TQBR],1,20161206,121800,162.120000,162.150000,162.030000,162.130000,4267.000000
SBER [TQBR],1,20161206,121900,162.130000,162.200000,162.080000,162.170000,5665.000000
SBER [TQBR],1,20161206,122000,162.160000,162.250000,162.160000,162.190000,2395.000000
SBER [TQBR],1,20161206,122100,162.220000,162.300000,162.200000,162.200000,14727.000000
SBER [TQBR],1,20161206,122200,162.270000,162.300000,162.230000,162.290000,2432.000000
SBER [TQBR],1,20161206,122300,162.250000,162.300000,162.200000,162.300000,8169.000000
SBER [TQBR],1,20161206,122400,162.300000,162.350000,162.280000,162.350000,221.000000
SBER [TQBR],1,20161206,122500,162.350000,162.350000,162.180000,162.330000,6825.000000
SBER [TQBR],1,20161206,122600,162.330000,162.350000,162.180000,162.290000,3459.000000
SBER [TQBR],1,20161206,122700,162.280000,162.290000,162.190000,162.200000,1181.000000
